# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Thu Feb 20 16:34:28 CET 2014
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: IPHAS
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gR      gI      Ha	int_IMF	stage
	0.019000	9.0000	1.61976743	1.6197	0.9176	3.8654	4.1372	2.476	2.262	2.093	2.172	3.24146628	1
	0.019000	9.0000	1.65506220	1.6550	0.9635	3.8698	4.1185	2.361	2.152	1.992	2.069	3.24469519	1
	0.019000	9.0000	1.66976750	1.6697	0.9826	3.8714	4.1097	2.314	2.106	1.950	2.026	3.24599242	1
	0.019000	9.0000	1.67585230	1.6758	0.9906	3.8721	4.1058	2.293	2.087	1.931	2.008	3.24652147	1
	0.019000	9.0000	1.70265794	1.7026	1.0259	3.8746	4.0877	2.205	2.001	1.851	1.926	3.24879813	1
	0.019000	9.0000	1.73554814	1.7355	1.0684	3.8775	4.0649	2.099	1.899	1.755	1.829	3.25147748	1
	0.019000	9.0000	1.74076498	1.7408	1.0750	3.8779	4.0613	2.082	1.883	1.740	1.813	3.25189137	1
	0.019000	9.0000	1.76843846	1.7684	1.1102	3.8798	4.0406	1.994	1.798	1.659	1.731	3.25403857	1
	0.019000	9.0000	1.78064644	1.7806	1.1258	3.8806	4.0314	1.956	1.760	1.624	1.695	3.25496054	1
	0.019000	9.0000	1.80132890	1.8013	1.1521	3.8817	4.0145	1.890	1.695	1.562	1.632	3.25648880	1
	0.019000	9.0000	1.82081783	1.8208	1.1764	3.8825	3.9978	1.829	1.636	1.504	1.574	3.25789118	1
	0.019000	9.0000	1.84699285	1.8470	1.2090	3.8828	3.9725	1.747	1.554	1.424	1.492	3.25971913	1
	0.019000	9.0000	1.85132897	1.8513	1.2144	3.8828	3.9681	1.734	1.540	1.410	1.479	3.26001596	1
	0.019000	9.0000	1.86834109	1.8683	1.2356	3.8827	3.9508	1.681	1.487	1.357	1.425	3.26116514	1
	0.019000	9.0000	1.88421929	1.8842	1.2553	3.8825	3.9337	1.632	1.437	1.307	1.375	3.26221514	1
	0.019000	9.0000	1.90875685	1.9088	1.2857	3.8817	3.9060	1.556	1.359	1.229	1.296	3.26379728	1
	0.019000	9.0000	1.91710961	1.9171	1.2959	3.8814	3.8962	1.530	1.333	1.202	1.269	3.26432490	1
	0.019000	9.0000	1.92165232	1.9217	1.3015	3.8811	3.8908	1.516	1.318	1.187	1.254	3.26460958	1
	0.019000	9.0000	1.95000005	1.9500	1.3358	3.8787	3.8530	1.431	1.228	1.093	1.159	3.26635003	1
	0.019000	9.0000	1.97877383	1.9788	1.3704	3.8748	3.8093	1.344	1.133	0.992	1.059	3.26805615	1
	0.019000	9.0000	2.00000000	2.0000	1.3953	3.8710	3.7739	1.282	1.066	0.918	0.986	3.26927757	1
	0.019000	9.0000	2.00964785	2.0096	1.4065	3.8692	3.7573	1.254	1.035	0.884	0.952	3.26982212	1
	0.019000	9.0000	2.03763986	2.0376	1.4382	3.8620	3.7030	1.174	0.946	0.782	0.852	3.27136612	1
	0.019000	9.0000	2.04999995	2.0500	1.4518	3.8578	3.6751	1.141	0.907	0.734	0.806	3.27203131	1
	0.019000	9.0000	2.06205797	2.0621	1.4651	3.8535	3.6471	1.107	0.868	0.687	0.760	3.27267051	1
	0.019000	9.0000	2.08018327	2.0802	1.4845	3.8463	3.6027	1.059	0.811	0.617	0.692	3.27361417	1
	0.019000	9.0000	2.09705687	2.0971	1.5022	3.8388	3.5587	1.015	0.760	0.551	0.630	3.27447438	1
	0.019000	9.0000	2.09999990	2.1000	1.5053	3.8373	3.5502	1.007	0.751	0.539	0.618	3.27462268	1
	0.019000	9.0000	2.11137772	2.1114	1.5172	3.8314	3.5172	0.977	0.716	0.493	0.574	3.27519107	1
	0.019000	9.0000	2.12695360	2.1270	1.5365	3.8246	3.4737	0.929	0.661	0.426	0.510	3.27595711	1
	0.019000	9.0000	2.13740373	2.1374	1.5528	3.8217	3.4480	0.888	0.618	0.378	0.463	3.27646303	1
	0.019000	9.0000	2.14486957	2.1449	1.5831	3.8305	3.4544	0.812	0.549	0.326	0.406	3.27682090	1
	0.019000	9.0000	2.14757800	2.1476	1.6034	3.8392	3.4694	0.762	0.505	0.299	0.376	3.27694988	1
	0.019000	9.0000	2.14872336	2.1487	1.6225	3.8487	3.4885	0.714	0.466	0.278	0.351	3.27700424	1
	0.019000	9.0000	2.14935398	2.1494	1.6425	3.8585	3.5078	0.664	0.427	0.260	0.327	3.27703428	1
	0.019000	9.0000	2.14972544	2.1497	1.6640	3.8682	3.5251	0.610	0.385	0.238	0.301	3.27705193	1
	0.019000	9.0000	2.14995837	2.1500	1.6875	3.8776	3.5395	0.551	0.340	0.212	0.270	3.27706289	1
	0.019000	9.0000	2.15000010	2.1500	1.6928	3.8797	3.5424	0.538	0.330	0.207	0.264	3.27706480	1
	0.019000	9.0000	2.15003467	2.1500	1.6972	3.8814	3.5447	0.527	0.323	0.203	0.258	3.27706647	1
	0.019000	9.0000	2.15021110	2.1502	1.7192	3.8903	3.5583	0.472	0.286	0.182	0.233	3.27707481	2
	0.019000	9.0000	2.15031505	2.1503	1.6762	3.8811	3.5648	0.579	0.375	0.254	0.310	3.27707982	2
	0.019000	9.0000	2.15037107	2.1504	1.6525	3.8723	3.5532	0.639	0.419	0.280	0.342	3.27708244	2
	0.019000	9.0000	2.15044427	2.1504	1.6413	3.8608	3.5185	0.667	0.433	0.271	0.337	3.27708602	2
	0.019000	9.0000	2.15052557	2.1505	1.6453	3.8500	3.4711	0.657	0.409	0.225	0.296	3.27708983	2
	0.019000	9.0000	2.15062213	2.1506	1.6533	3.8390	3.4192	0.637	0.379	0.174	0.250	3.27709436	2
	0.019000	9.0000	2.15073299	2.1507	1.6587	3.8279	3.3696	0.623	0.356	0.129	0.210	3.27709961	2
	0.019000	9.0000	2.15085816	2.1509	1.6606	3.8172	3.3248	0.619	0.344	0.097	0.184	3.27710557	2
	0.019000	9.0000	2.15099955	2.1510	1.6595	3.8069	3.2846	0.621	0.341	0.075	0.167	3.27711225	2
	0.019000	9.0000	2.15116715	2.1512	1.6556	3.7969	3.2487	0.631	0.347	0.061	0.160	3.27712011	2
	0.019000	9.0000	2.15137267	2.1514	1.6483	3.7874	3.2179	0.649	0.364	0.060	0.165	3.27712989	2
	0.019000	9.0000	2.15164471	2.1516	1.6349	3.7774	3.1914	0.683	0.396	0.074	0.186	3.27714276	2
	0.019000	9.0000	2.15198088	2.1520	1.6129	3.7668	3.1710	0.738	0.454	0.113	0.232	3.27715874	2
	0.019000	9.0000	2.15226674	2.1523	1.5891	3.7584	3.1615	0.797	0.517	0.160	0.286	3.27717233	2
	0.019000	9.0000	2.15257049	2.1526	1.5583	3.7501	3.1588	0.874	0.598	0.225	0.357	3.27718663	2
	0.019000	9.0000	2.15284562	2.1528	1.5258	3.7427	3.1621	0.956	0.686	0.301	0.439	3.27719975	2
	0.019000	9.0000	2.15308809	2.1531	1.4953	3.7365	3.1676	1.032	0.769	0.372	0.516	3.27721119	2
	0.019000	9.0000	2.15339661	2.1534	1.4595	3.7288	3.1727	1.121	0.866	0.455	0.606	3.27722573	2
	0.019000	9.0000	2.15370512	2.1537	1.4367	3.7215	3.1664	1.178	0.933	0.509	0.666	3.27724028	2
	0.019000	9.0000	2.15416718	2.1542	1.4325	3.7115	3.1309	1.189	0.962	0.519	0.686	3.27726197	2
	0.019000	9.0000	2.15424418	2.1542	1.4358	3.7100	3.1216	1.180	0.956	0.511	0.679	3.27726579	3
	0.019000	9.0000	2.15455484	2.1546	1.4627	3.7047	3.0737	1.113	0.898	0.443	0.617	3.27728033	3
	0.019000	9.0000	2.15494323	2.1549	1.5068	3.6992	3.0075	1.003	0.798	0.333	0.513	3.27729869	3
	0.019000	9.0000	2.15525341	2.1553	1.5462	3.6955	2.9531	0.904	0.710	0.237	0.422	3.27731323	3
	0.019000	9.0000	2.15556312	2.1556	1.5873	3.6920	2.8983	0.802	0.618	0.137	0.326	3.27732801	3
	0.019000	9.0000	2.15586519	2.1559	1.6288	3.6888	2.8439	0.698	0.523	0.036	0.229	3.27734208	3
	0.019000	9.0000	2.15615964	2.1562	1.6706	3.6857	2.7899	0.593	0.427	-0.066	0.130	3.27735591	3
	0.019000	9.0000	2.15644574	2.1564	1.7120	3.6827	2.7367	0.490	0.331	-0.167	0.033	3.27736950	3
	0.019000	9.0000	2.15672803	2.1567	1.7527	3.6800	2.6852	0.388	0.237	-0.267	-0.064	3.27738285	3
	0.019000	9.0000	2.15701008	2.1570	1.7932	3.6774	2.6343	0.287	0.143	-0.366	-0.160	3.27739596	3
	0.019000	9.0000	2.15728331	2.1573	1.8327	3.6748	2.5844	0.188	0.051	-0.463	-0.253	3.27740884	3
	0.019000	9.0000	2.15741992	2.1574	1.8527	3.6735	2.5591	0.138	0.007	-0.511	-0.299	3.27741528	3
	0.019000	9.0000	2.15755749	2.1576	1.8732	3.6721	2.5332	0.087	-0.039	-0.560	-0.346	3.27742171	3
	0.019000	9.0000	2.15782762	2.1578	1.9137	3.6694	2.4820	-0.014	-0.129	-0.657	-0.438	3.27743459	3
	0.019000	9.0000	2.15809345	2.1581	1.9545	3.6666	2.4300	-0.116	-0.220	-0.754	-0.531	3.27744699	3
	0.019000	9.0000	2.15835333	2.1584	1.9952	3.6639	2.3783	-0.218	-0.310	-0.851	-0.624	3.27745914	3
	0.019000	9.0000	2.15860772	2.1586	2.0358	3.6610	2.3264	-0.320	-0.400	-0.948	-0.716	3.27747107	3
	0.019000	9.0000	2.15885925	2.1589	2.0767	3.6581	2.2738	-0.422	-0.490	-1.046	-0.809	3.27748299	3
	0.019000	9.0000	2.15910435	2.1591	2.1171	3.6551	2.2216	-0.523	-0.580	-1.142	-0.900	3.27749443	3
	0.019000	9.0000	2.15937662	2.1594	2.1629	3.6517	2.1624	-0.637	-0.680	-1.251	-1.004	3.27750731	3
	0.019000	9.0000	2.15961337	2.1596	2.2036	3.6488	2.1098	-0.739	-0.768	-1.346	-1.094	3.27751827	3
